"idpago","importe","iva","total","reserva_id","created_at","updated_at","created_by","updated_by","fecha","comentario","forma_pago","n_comprobante","n_factura","verificado","fecha_ingreso_pago","tipo_factura","lugar"
"3045",NULL,NULL,NULL,"3153","1723036491","1723561561","6","7",NULL,,"0",,"1897","0",NULL,"1",NULL
"3046","140000",NULL,NULL,"3154","1723053891","1723641241","6","6","1722999600","esteban","0",,,"0",NULL,"0",NULL
"3047","64800",NULL,NULL,"3147","1723125903","1723125903","6","6","1722740400","leticia","0",,,"0",NULL,"0",NULL
"3048","40500",NULL,NULL,"3143","1723126185","1723126185","6","6","1722654000","leticia","0",,,"0",NULL,"0",NULL
"3049","64800",NULL,NULL,"3151","1723126269","1724077411","6","6","1722654000","leticia","0",,,"0",NULL,"0",NULL
"3050","150000",NULL,NULL,"3156","1723298383","1723726491","6","6","1723172400",,"4",,,"0",NULL,"0",NULL
"3051","66000",NULL,NULL,"3155","1723471097","1723557377","6","6","1723431600","AERO","1",,"284","0",NULL,"2",NULL
"3052","300000",NULL,NULL,"3162","1723557321","1724161548","6","6","1723518000",,"3",,,"0",NULL,"0",NULL
"3053","10000",NULL,NULL,"3155","1723557377","1723557377","6","6","1723431600","CLAUDIO","4",,,"0",NULL,"0",NULL
"3054","284400",NULL,NULL,"3166","1723564434","1724077445","6","6","1723518000","romi","0",,,"0",NULL,"0",NULL
"3055","28800",NULL,NULL,"3087","1723641124","1723641124","6","6","1723258800","leticia","0",,,"0",NULL,"0",NULL
"3056","54000",NULL,NULL,"3157","1723641316","1723641316","6","6","1723258800","BRAIAN","0",,,"0",NULL,"0",NULL
"3057","50000",NULL,NULL,"3159","1723641462","1723641462","6","6","1723345200",,"4",,,"0",NULL,"0",NULL
"3058","54000",NULL,NULL,"3149","1723641618","1723641618","6","6","1723345200",,"4",,,"0",NULL,"0",NULL
"3059","96000",NULL,NULL,"3146","1723728581","1724076485","6","6","1723690800","BRAIAN","0",,,"0",NULL,"0",NULL
"3060","61600",NULL,NULL,"3169","1723728671","1723815285","6","6","1723604400",,"3",,,"0",NULL,"0",NULL
"3062","65000",NULL,NULL,"3171","1723731805","1725372525","6","6","1723690800",,"3",,,"0",NULL,"0",NULL
"3063","172800",NULL,NULL,"3161","1723823852","1724244310","6","6","1723777200","romi","0",,,"0",NULL,"0",NULL
"3064","60000",NULL,NULL,"3163","1724076360","1724076360","6","6","1723950000",,"4",,,"0",NULL,"0",NULL
"3065","48000",NULL,NULL,"3146","1724076485","1724076485","6","6","1723518000",,"4",,,"0",NULL,"0",NULL
"3066","48000",NULL,NULL,"3164","1724076646","1724076646","6","6","1723690800",,"3",,,"0",NULL,"0",NULL
"3067","80000",NULL,NULL,"3172","1724076840","1724420273","6","6","1724036400",,"3",,"1898","0",NULL,"1",NULL
"3068","150000",NULL,NULL,"3175","1724076991","1724765614","6","6","1723863600","$US 100","0",,,"0",NULL,"0",NULL
"3069","120000",NULL,NULL,"3174","1724077155","1724077155","6","6","1723777200","CLAUDIO","4",,,"0",NULL,"0",NULL
"3070","6000",NULL,NULL,"3174","1724077155","1724077155","6","6","1723777200","leticia","0",,,"0",NULL,"0",NULL
"3071","415448.96",NULL,NULL,"3167","1724077619","1724773783","6","6","1723518000",,"1",,"1636","0",NULL,"2",NULL
"3072","20000",NULL,NULL,"3162","1724161548","1724161548","6","6","1723950000",,"2",,"285","0",NULL,"2",NULL
"3073","16000",NULL,NULL,"3161","1724244310","1724244310","6","6","1724122800","ROMI","0",,,"0",NULL,"0",NULL
"3074","78300",NULL,NULL,"3180","1724333813","1724423006","6","6","1724295600","romi","0",,,"0",NULL,"0",NULL
"3075","10000",NULL,NULL,"3180","1724333813","1724423006","6","6","1724295600","ROMI","0",,,"0",NULL,"0",NULL
"3076","68951.3",NULL,NULL,"3177","1724337602","1724422930","6","6",NULL,"B AERO","0",,"287","0",NULL,"2",NULL
"3077","35000",NULL,NULL,"3180","1724420248","1724423006","6","6","1724295600","B AERO","1",,"286","0",NULL,"2",NULL
"3078","150000",NULL,NULL,"3182","1724420783","1724773757","6","6","1724382000",,"2",,"1637","0",NULL,"2",NULL
"3079","135520",NULL,NULL,"3178","1724421048","1724422906","6","6","1724295600",,"1",,"1635","0",NULL,"2",NULL
"3080","156750",NULL,NULL,"3184","1724512207","1724858279","6","6","1724468400",,"3",,,"0",NULL,"0",NULL
"3081","142200",NULL,NULL,"3186","1724678335","1724678335","6","6","1724641200","romi","0",,,"0",NULL,"0",NULL
"3082","125000",NULL,NULL,"3165","1724763011","1724763011","6","6","1724641200",,"0",,,"0",NULL,"0",NULL
"3083","50000",NULL,NULL,"3187","1724765198","1725372586","6","6","1724468400","leticia","0",,,"0",NULL,"0",NULL
"3084","28300",NULL,NULL,"3187","1724765198","1725372586","6","6","1724468400","leticia","0",,,"0",NULL,"0",NULL
"3085","200000",NULL,NULL,"3190","1724767169","1725374383","6","6","1724727600",,"0",,,"0",NULL,"0",NULL
"3086","27500",NULL,NULL,"3190","1724767169","1725374383","6","6","1724727600",,"4",,,"0",NULL,"0",NULL
"3087","249600",NULL,NULL,"3045","1724859619","1724859619","6","6","1723518000","TRANSF 13/08 $408297 (FC 1893 Y 1892)","3",,"1892","0",NULL,"1",NULL
"3088","112000",NULL,NULL,"3132","1724947466","1725377403","6","6","1724814000",,"2",,"1638","0",NULL,"2",NULL
"3089","120000",NULL,NULL,"3131","1724947565","1725377362","6","6","1724814000",,"2",,"1638","0",NULL,"2",NULL
"3090","201600",NULL,NULL,"3183","1724970288","1725375243","6","6","1724295600","romi","0",,,"0",NULL,"0",NULL
"3091","201600",NULL,NULL,"3183","1724970288","1725375243","6","6","1724900400","braian","0",,,"0",NULL,"0",NULL
"3092","79000",NULL,NULL,"3202","1725107314","1725374211","1","6","1725073200",,"4",,,"0",NULL,"0",NULL
"3093","79000",NULL,NULL,"3202","1725205942","1725374211","1","6","1725159600",,"4",,,"0",NULL,"0",NULL
"3094","66000",NULL,NULL,"3204","1725300896","1725722811","6","6","1725159600",,"1",,"1641","0",NULL,"2",NULL
"3095","140000",NULL,NULL,"3047","1725371687","1725371687","6","6","1725332400","MP CLAUDIO","3",,,"0",NULL,"0",NULL
"3096","108000",NULL,NULL,"3203","1725371763","1725371763","6","6","1725246000","esteban","0",,,"0",NULL,"0",NULL
"3097","219700",NULL,NULL,"3205","1725372082","1730900491","6","6","1725850800","link de pago","1",,,"0",NULL,"0",NULL
"3098","120000",NULL,NULL,"3160","1725372164","1725473621","6","6","1725246000","esteban","0",,,"0",NULL,"0",NULL
"3099","168000",NULL,NULL,"3208","1725372394","1725638006","6","6","1725332400","esteban","0",,,"0",NULL,"0",NULL
"3100","142200",NULL,NULL,"3207","1725372455","1725553211","6","6","1725332400","esteban","0",,,"0",NULL,"0",NULL
"3101","49500",NULL,NULL,"2774","1725372667","1725372667","6","6",NULL,,"4",,,"0",NULL,"0",NULL
"3102","60000",NULL,NULL,"3209","1725373273","1725373273","6","6","1725073200","AERO","2",,"288","0",NULL,"2",NULL
"3103","234000",NULL,NULL,"3173","1725373647","1725716157","6","6","1724814000","link de pago","3",,"1900","0",NULL,"1",NULL
"3104","172000",NULL,NULL,"3200","1725374515","1725374515","6","6","1725073200",,"2",,,"0",NULL,"0",NULL
"3105","75000",NULL,NULL,"3196","1725374728","1725374728","6","6","1725073200","BRAIAN","0",,,"0",NULL,"0",NULL
"3106","87120",NULL,NULL,"3185","1725376582","1745867810","6","7","1733108400",,"3",,"1899","0",NULL,"1",NULL
"3107","120000",NULL,NULL,"3201","1725463430","1725463430","6","6","1725418800","romi","0",,,"0",NULL,"0",NULL
"3108","101200",NULL,NULL,"3212","1725463967","1730899785","6","6","1725418800",,"1",,"1639","0",NULL,"2",NULL
"3109","143990",NULL,NULL,"3176","1725542864","1726586162","6","6","1726542000",,"3",,"1901","0",NULL,"1",NULL
"3110","100000",NULL,NULL,"3210","1725715549","1725979587","6","6","1725591600",,"0",,,"0",NULL,"0",NULL
"3111","61000",NULL,NULL,"3198","1725715880","1726058701","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"3113","60000",NULL,NULL,"3205","1725716782","1730900491","6","6","1725505200",,"4",,,"0",NULL,"0",NULL
"3114","75000",NULL,NULL,"3213","1725716894","1725716894","6","6","1725678000","B AERO","2",,"289","0",NULL,"2",NULL
"3115","104400",NULL,NULL,"3181","1725887195","1725887195","6","6","1725850800","romi","0",,,"0",NULL,"0",NULL
"3116","40000",NULL,NULL,"3215","1725979688","1756320518","6","7","1725591600","CLAUDIO","4",,,"0",NULL,"0",NULL
"3117","20000",NULL,NULL,"3215","1725979688","1756320518","6","7","1725678000","braian","0",,,"0",NULL,"0",NULL
"3118","120000",NULL,NULL,"3220","1725979837","1725979837","6","6","1725591600","CLAUDIO","4",,,"0",NULL,"0",NULL
"3119","54000",NULL,NULL,"3221","1725979925","1725979925","6","6","1725764400","leticia","0",,,"0",NULL,"0",NULL
"3120","60000",NULL,NULL,"3219","1725998206","1726235645","6","6","1725937200",,"2",,"1903","0",NULL,"1",NULL
"3121","79000",NULL,NULL,"3224","1726058225","1726232960","6","6","1725937200",,"3",,"1642","0",NULL,"2",NULL
"3122","30000",NULL,NULL,"3228","1726149677","1726237691","6","6","1726110000",,"2",,,"0",NULL,"0",NULL
"3123","30000",NULL,NULL,"3228","1726149677","1726237691","6","6","1726110000","CLAUDIO","4",,,"0",NULL,"0",NULL
"3124","548100",NULL,NULL,"3230","1726160385","1730124622","6","6","1726110000","US$ 435 cambio $1260","0",,,"0",NULL,"0",NULL
"3125","285000",NULL,NULL,"3229","1726160759","1726491766","6","6","1726110000",,"2",,"1904","0",NULL,"1",NULL
"3126","316000",NULL,NULL,"3225","1726231825","1726491710","6","6","1726023600",,"1",,"1902","0",NULL,"1",NULL
"3127","89000",NULL,NULL,"3224","1726232960","1726232960","6","6","1726110000",,"2",,"1642","0",NULL,"2",NULL
"3128","129800",NULL,NULL,"3227","1726233540","1726235503","6","6","1726110000",,"0",,"1643","0",NULL,"2",NULL
"3129","660000",NULL,NULL,"3234","1726326427","1727270762","6","6","1726282800",,"1",,"1645","0",NULL,"2",NULL
"3130","57000",NULL,NULL,"3236","1726491367","1726491367","6","6","1726369200",,"4",,,"0",NULL,"0",NULL
"3131","60000",NULL,NULL,"3235","1726491510","1726491510","6","6","1726282800",,"4",,,"0",NULL,"0",NULL
"3132","56000",NULL,NULL,"3231","1726491851","1726491851","6","6","1726282800","BRAIAN","0",,,"0",NULL,"0",NULL
"3133","223200",NULL,NULL,"3237","1726518604","1726847073","6","6","1726455600","ROMINA ","0",,,"0",NULL,"0",NULL
"3134","64000",NULL,NULL,"3237","1726575824","1726847073","6","6","1726455600","braian","0",,,"0",NULL,"0",NULL
"3135","240000",NULL,NULL,"3211","1726575979","1726929308","6","6","1726455600",,"2",,"1644","0",NULL,"2",NULL
"3136","130000",NULL,NULL,"3233","1726577704","1726577704","6","6","1726455600","CLAUDIO","4",,,"0",NULL,"0",NULL
"3137","444000",NULL,NULL,"3238","1726662749","1728046520","6","6","1726542000","CLAUDIO","4",,,"0",NULL,"0",NULL
"3138","174000",NULL,NULL,"3240","1726662905","1726847497","6","6","1726542000",,"3",,,"0",NULL,"0",NULL
"3139","50000",NULL,NULL,"3239","1726673469","1726929339","6","6","1726542000","B AERO","2",,"290","0",NULL,"2",NULL
"3140","355000",NULL,NULL,"3216","1726673534","1726673534","6","6","1726542000",,"2",,,"0",NULL,"0",NULL
"3141","78300",NULL,NULL,"3243","1726836179","1726847296","6","6","1726714800","romi","0",,,"0",NULL,"0",NULL
"3142","196900",NULL,NULL,"3246","1726847384","1727270727","6","6","1726801200",,"1",,"1646","0",NULL,"2",NULL
"3143","403000",NULL,NULL,"3248","1726927652","1729871096","6","6","1726887600","romi","0",,,"0",NULL,"0",NULL
"3144","448000",NULL,NULL,"3247","1726928267","1727879837","6","6","1726887600","lety nx","4",,,"0",NULL,"0",NULL
"3145","100000",NULL,NULL,"3242","1726928751","1727189244","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"3146","158000",NULL,NULL,"3245","1726928819","1728046360","6","6","1726801200",,"3",,,"0",NULL,"0",NULL
"3147","78000",NULL,NULL,"3242","1727189244","1727189244","6","6","1726974000","leticia","0",,,"0",NULL,"0",NULL
"3148","110000",NULL,NULL,"3250","1727189465","1727270916","6","6","1726974000","B AERO","2",,"291","0",NULL,"2",NULL
"3149","132000",NULL,NULL,"3188","1727191254","1730560003","6","6","1726801200","B AERO","1",,"293","0",NULL,"2",NULL
"3150","64812.53",NULL,NULL,"3252","1727270884","1727270884","6","6","1727060400","B AERO","1",,"292","0",NULL,"2",NULL
"3151","12000",NULL,NULL,"3252","1727270884","1727270884","6","6","1727146800",,"1",,"292","0",NULL,"2",NULL
"3152","66000",NULL,NULL,"3249","1727451357","1728057049","6","6","1727406000",,"1",,"1906","0",NULL,"1",NULL
"3153","336000",NULL,NULL,"3256","1727795520","1727795520","6","6","1727146800","US$ Y PESOS esteban","0",,,"0",NULL,"0",NULL
"3154","162000",NULL,NULL,"3199","1727795996","1727969851","6","6","1727665200","romi","0",,,"0",NULL,"0",NULL
"3155","184000",NULL,NULL,"3260","1727873727","1728392127","6","6","1727838000",,"3",,,"0",NULL,"0",NULL
"3156","120000",NULL,NULL,"3251","1727878128","1727878191","6","6","1727578800","leticia","0",,,"0",NULL,"0",NULL
"3157","48000",NULL,NULL,"3195","1727878267","1727878267","6","6",NULL,"leticia","4",,,"0",NULL,"0",NULL
"3158","70000",NULL,NULL,"3262","1727878396","1728057441","6","6","1727492400","B AERO","2",,"1906","0",NULL,"2",NULL
"3159","79000",NULL,NULL,"3263","1727878506","1727878506","6","6","1730170800","BRAIAN","0",,,"0",NULL,"0",NULL
"3160","50000",NULL,NULL,"3258","1727878645","1727878645","6","6","1727578800","leticia","0",,,"0",NULL,"0",NULL
"3161","182250",NULL,NULL,"3255","1727971858","1728315332","6","6","1727838000","romi","0",,,"0",NULL,"0",NULL
"3162","280000",NULL,NULL,"3245","1728046360","1728046360","6","6","1727924400","link de pago","1",,,"0",NULL,"0",NULL
"3163","61600",NULL,NULL,"3269","1728046913","1728055018","6","6","1727924400",,"1",,"1905","0",NULL,"1",NULL
"3164","145080",NULL,NULL,"3267","1728133274","1728133274","6","6","1727838000","esteban","0",,,"0",NULL,"0",NULL
"3165","118000",NULL,NULL,"3271","1728135718","1748016871","6","7","1728097200","BRAIAN","0",,,"0",NULL,"0",NULL
"3166","371700",NULL,NULL,"3214","1728144666","1728912861","6","6","1728097200","romi","0",,,"0",NULL,"0",NULL
"3167","92000",NULL,NULL,"3276","1728226205","1728576814","6","6","1728183600",,"4",,,"0",NULL,"0",NULL
"3168","225000",NULL,NULL,"3275","1728304395","1728393748","6","6","1728097200","mp classic","3",,,"0",NULL,"0",NULL
"3169","264000",NULL,NULL,"3273","1728314489","1728920962","6","6","1728270000","B AERO","1",,"296","0",NULL,"2",NULL
"3170","90000",NULL,NULL,"3274","1728315246","1728315246","6","6","1728183600","leticia","0",,,"0",NULL,"0",NULL
"3171","18000",NULL,NULL,"3255","1728315332","1728315332","6","6","1728183600","leticia","0",,,"0",NULL,"0",NULL
"3172","185000",NULL,NULL,"3193","1728316078","1731684068","6","6","1730775600","pagaron fc 1907 y1908 juntas","3",,"1907","0",NULL,"1",NULL
"3173","310014",NULL,NULL,"3194","1728316264","1731683911","6","6","1730775600","pagaron fc 1907 y 1908 juntas","3",,"1908","0",NULL,"1",NULL
"3174","450000",NULL,NULL,"3265","1728390760","1728394033","6","6","1728270000",,"1",,"1647","0",NULL,"2",NULL
"3175","15000",NULL,NULL,"3218","1728480397","1753206346","6","7","1728442800","servicio","0",,,"0",NULL,"0",NULL
"3176","90000",NULL,NULL,"3125","1728480436","1728480436","6","6","1728356400","leticia","3",,,"0",NULL,"0",NULL
"3177","200000",NULL,NULL,"2858","1728480540","1728486780","6","6","1728442800",,"3",,,"0",NULL,"0",NULL
"3178","62000",NULL,NULL,"3278","1728576605","1729254879","6","6","1728529200","CLAUDIO","4",,,"0",NULL,"0",NULL
"3179","90000",NULL,NULL,"3281","1728912492","1728912492","6","6","1728529200",,"4",,,"0",NULL,"0",NULL
"3180","68000",NULL,NULL,"3261","1728912557","1728912557","6","6","1728615600",,"4",,,"0",NULL,"0",NULL
"3181","140000",NULL,NULL,"3268","1728912674","1728912674","6","6","1728615600",,"4",,,"0",NULL,"0",NULL
"3182","124000",NULL,NULL,"3223","1728912774","1728912774","6","6","1728615600",,"4",,,"0",NULL,"0",NULL
"3183","162000",NULL,NULL,"3257","1728913036","1730125060","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"3184","118000",NULL,NULL,"3279","1728913102","1728920751","6","6","1728702000","AERO","2",,"295","0",NULL,"2",NULL
"3185","160095",NULL,NULL,"3139","1728917012","1729861886","6","6","1729652400",,"3",,"1909","0",NULL,"1",NULL
"3186","135000",NULL,NULL,"3272","1728917765","1728917765","6","6","1728702000",,"0",,"1910","0",NULL,"1",NULL
"3187","150000",NULL,NULL,"3191","1728918109","1729861811","6","6","1729652400",,"3",,"1911","0",NULL,"1",NULL
"3188","368000",NULL,NULL,"3270","1728918488","1729861854","6","6","1729652400",,"3",,"1912","0",NULL,"1",NULL
"3189","22000",NULL,NULL,"3279","1728920234","1728920751","6","6","1728874800",,"2",,"295","0",NULL,"2",NULL
"3190","66000",NULL,NULL,"3283","1729087237","1729087323","6","6","1728874800",,"1",,"297","0",NULL,"2",NULL
"3191","56000",NULL,NULL,"3271","1729087840","1748016871","6","7","1728356400",,"2",,,"0",NULL,"0",NULL
"3192","65000",NULL,NULL,"3284","1729116212","1729519061","6","6","1729047600",,"3",,,"0",NULL,"0",NULL
"3193","70000",NULL,NULL,"3284","1729344273","1729519061","6","6","1729047600","braian","0",,,"0",NULL,"0",NULL
"3194","62000",NULL,NULL,"3291","1729456350","1729518850","6","6","1729306800","a claudio","3",,,"0",NULL,"0",NULL
"3195","115200",NULL,NULL,"3294","1729456414","1729687275","6","6","1729393200","a esteban","3",,"1649","0",NULL,"2",NULL
"3196","180000",NULL,NULL,"3286","1729456522","1729611974","6","6","1728961200",,"2",,"1648","0",NULL,"2",NULL
"3197","180000",NULL,NULL,"3285","1729456663","1729955330","6","6","1728874800","leticia","3",,,"0",NULL,"0",NULL
"3199","108000",NULL,NULL,"3257","1729456958","1730125060","6","6","1729047600","esteban","0",,,"0",NULL,"0",NULL
"3200","49500",NULL,NULL,"3296","1729463975","1729463975","6","6","1729306800",,"0",,,"0",NULL,"0",NULL
"3201","30000",NULL,NULL,"3295","1729516690","1729519289","6","6","1729393200",,"3",,,"0",NULL,"0",NULL
"3203","120000",NULL,NULL,"3288","1729519212","1729519212","6","6","1729220400","BRAIAN","0",,,"0",NULL,"0",NULL
"3204","30000",NULL,NULL,"3295","1729519289","1729519289","6","6","1729393200","braian","0",,,"0",NULL,"0",NULL
"3205","112000",NULL,NULL,"3298","1729611550","1731503752","6","6","1729738800",,"0",,"1913","0",NULL,"1",NULL
"3206","65000",NULL,NULL,"3300","1729689829","1729948093","6","6","1729652400",,"1",,"1914","0",NULL,"1",NULL
"3207","140000",NULL,NULL,"3287","1729774824","1729774824","6","6","1729479600",,"3",,,"0",NULL,"0",NULL
"3208","130000",NULL,NULL,"3306","1729782197","1733406984","6","6","1729738800","CLAUDIO","3",,,"0",NULL,"0",NULL
"3209","61012",NULL,NULL,"3248","1729871096","1729871096","6","6","1728356400",,"3",,,"0",NULL,"0",NULL
"3210","68200",NULL,NULL,"3307","1729947276","1729947317","6","6","1729738800",,"1",,"298","0",NULL,"2",NULL
"3211","108000",NULL,NULL,"3314","1729954165","1730131420","6","6","1729911600",,"0",,,"0",NULL,"0",NULL
"3212","79000",NULL,NULL,"3312","1729954253","1730301369","6","6","1729825200",,"4",,,"0",NULL,"0",NULL
"3213","55800",NULL,NULL,"3305","1729954315","1730301548","6","6","1729911600","BRAIAN","0",,,"0",NULL,"0",NULL
"3214","120000",NULL,NULL,"3303","1729954754","1729954754","6","6","1729825200","romi","0",,,"0",NULL,"0",NULL
"3215","15000",NULL,NULL,"3285","1729955330","1729955330","6","6","1729134000",,"3",,,"0",NULL,"0",NULL
"3216","23600",NULL,NULL,"2581","1730118480","1730118480","6","6",NULL,,"4",,,"0",NULL,"0",NULL
"3217","55800",NULL,NULL,"3313","1730124374","1730124382","6","6","1729998000","leticia","0",,,"0",NULL,"0",NULL
"3218","120000",NULL,NULL,"3290","1730206877","1730206877","6","6","1729911600","BRAIAN","4",,,"0",NULL,"0",NULL
"3219","30000",NULL,NULL,"3290","1730206877","1730206877","6","6","1730084400","braian","0",,,"0",NULL,"0",NULL
"3220","50000",NULL,NULL,"3318","1730301062","1730560538","6","6","1730170800","AERO","2",,"299","0",NULL,"2",NULL
"3221","130000",NULL,NULL,"3304","1730301506","1730301506","6","6","1729998000","LETICIA ","0",,,"0",NULL,"0",NULL
"3222","65000",NULL,NULL,"3315","1730389815","1730389815","6","6","1730257200","BRAIAN","0",,,"0",NULL,"0",NULL
"3223","5000",NULL,NULL,"3318","1730389913","1730560538","6","6","1730257200","esteban","4",,,"0",NULL,"0",NULL
"3225","118000",NULL,NULL,"3280","1730472656","1730729246","6","6","1730430000","CLAUDIO","4",,,"0",NULL,"0",NULL
"3226","152000",NULL,NULL,"3330","1730475868","1730905695","6","6","1730430000",,"3",,"1915","0",NULL,"1",NULL
"3227","160000",NULL,NULL,"3332","1730559942","1730905648","6","6","1730516400","romi","0",,,"0",NULL,"0",NULL
"3228","62000",NULL,NULL,"3331","1730560090","1730735704","6","6","1730430000",,"4",,,"0",NULL,"0",NULL
"3229","136400",NULL,NULL,"3329","1730560221","1730908725","6","6","1730430000",,"1",,"1651","0",NULL,"2",NULL
"3230","130000",NULL,NULL,"3316","1730729189","1730729189","6","6","1730602800","leticia","0",,,"0",NULL,"0",NULL
"3231","68400",NULL,NULL,"3309","1730729435","1730729435","6","6","1730343600","BRAIAN","0",,,"0",NULL,"0",NULL
"3232","68400",NULL,NULL,"3309","1730729435","1730729435","6","6","1730516400","leticia","0",,,"0",NULL,"0",NULL
"3233","281600",NULL,NULL,"3293","1730729554","1731503998","6","6","1730689200",,"1",,"1652","0",NULL,"2",NULL
"3234","136000",NULL,NULL,"3325","1730821794","1730821794","6","6","1730602800","leticia","4",,,"0",NULL,"0",NULL
"3235","68000",NULL,NULL,"3325","1730821794","1730821794","6","6","1730602800","leticia","4",,,"0",NULL,"0",NULL
"3236","62000",NULL,NULL,"3336","1730827187","1730900028","8","6","1730689200","CLAUDIO","4",,,"0",NULL,"0",NULL
"3237","150000",NULL,NULL,"3212","1730899785","1730899785","6","6","1730775600",,"3",,"1650","0",NULL,"2",NULL
"3238","50000",NULL,NULL,"3322","1730899919","1730899919","6","6","1730516400",,"3",,,"0",NULL,"0",NULL
"3239","138000",NULL,NULL,"3338","1730901156","1731503708","6","6","1730862000","B AERO","1",,"300","0",NULL,"2",NULL
"3240","61000",NULL,NULL,"3329","1730908725","1730908725","6","6","1730602800","leticia","3",,,"0",NULL,"0",NULL
"3241","205200",NULL,NULL,"3342","1730919925","1731424702","6","6","1730862000",,"3",,"1917","0",NULL,"1",NULL
"3242","16000",NULL,NULL,"3293","1731010112","1731503998","6","6","1730948400",,"1",,"1652","0",NULL,"2",NULL
"3243","43400",NULL,NULL,"3326","1731024603","1731024603","1","1","1730948400","descontado sueldo","0",,,"0",NULL,"0",NULL
"3244","90000",NULL,NULL,"3282","1731331877","1731331877","6","6","1731034800","esteban","0",,,"0",NULL,"0",NULL
"3245","152800",NULL,NULL,"3343","1731358652","1731358727","6","6","1731121200",,"1",,"1819","0",NULL,"1",NULL
"3246","155000",NULL,NULL,"3350","1731415322","1731683314","6","6","1731380400",,"4",,"1919","0",NULL,"1",NULL
"3247","177000",NULL,NULL,"3334","1731424627","1731424627","6","6","1731121200",,"1",,"1920","0",NULL,"1",NULL
"3248","130000",NULL,NULL,"3299","1731501233","1731501233","6","6","1731380400",,"0",,,"0",NULL,"0",NULL
"3249","288000",NULL,NULL,"3352","1731502622","1732027964","6","6","1731466800","BRAIAN","0",,,"0",NULL,"0",NULL
"3250","56000",NULL,NULL,"3298","1731503752","1731503752","6","6",NULL,"NO SE LA FECHA","3",,,"0",NULL,"0",NULL
"3251","67500",NULL,NULL,"3333","1731504415","1731504415","6","6","1730602800",,"4",,,"0",NULL,"0",NULL
"3252","124106",NULL,NULL,"3328","1731504978","1732540309","6","6","1732244400",,"3",,"1922","0",NULL,"1",NULL
"3253","111600",NULL,NULL,"3317","1731505153","1731505153","6","6",NULL,"BRAIAN","0",,,"0",NULL,"0",NULL
"3254","348000",NULL,NULL,"3341","1731505373","1731505373","6","6","1730862000",,"1",,"1653","0",NULL,"2",NULL
"3255","66800",NULL,NULL,"3297","1731505679","1731505679","6","6","1731207600",,"4",,,"0",NULL,"0",NULL
"3256","70000",NULL,NULL,"3297","1731505679","1731505679","6","6","1730948400","esteban","0",,,"0",NULL,"0",NULL
"3257","130000",NULL,NULL,"3335","1731505742","1731505742","6","6","1731466800","leticia","0",,,"0",NULL,"0",NULL
"3258","57600",NULL,NULL,"3337","1731505865","1731505865","6","6","1731121200","leticia","0",,,"0",NULL,"0",NULL
"3259","124000",NULL,NULL,"3347","1731589130","1732198631","6","6","1731553200",,"3",,"1921","0",NULL,"1",NULL
"3260","204000",NULL,NULL,"3357","1731595843","1732028712","6","6","1731553200","CLAUDIO","4",,,"0",NULL,"0",NULL
"3261","118000",NULL,NULL,"3358","1731596104","1732225811","6","6","1731553200",,"2",,,"0",NULL,"0",NULL
"3262","157300",NULL,NULL,"3339","1731597488","1756318727","6","7","1756263600","compensación ","0",,"1923","0",NULL,"1",NULL
"3263","220000",NULL,NULL,"3193","1731684068","1731684068","6","6","1731466800",,"3",,"1916","0",NULL,"1",NULL
"3264","159300",NULL,NULL,"3355","1731701506","1732025664","6","6",NULL,"esteban","0",,,"0",NULL,"0",NULL
"3265","150000",NULL,NULL,"3344","1731706331","1732026923","6","6","1731639600","esteban","0",,,"0",NULL,"0",NULL
"3266","118000",NULL,NULL,"3346","1732025195","1732025195","6","6","1731726000",,"4",,,"0",NULL,"0",NULL
"3267","177000",NULL,NULL,"3351","1732025305","1732197365","6","6","1731898800",,"1",,"1655","0",NULL,"2",NULL
"3268","348000",NULL,NULL,"3302","1732025414","1732025414","6","6","1731898800","leticia","4",,,"0",NULL,"0",NULL
"3269","300000",NULL,NULL,"3301","1732025497","1732025497","6","6","1731898800",,"4",,,"0",NULL,"0",NULL
"3270","61200",NULL,NULL,"3360","1732025771","1732025771","6","6","1731812400","esteban","0",,,"0",NULL,"0",NULL
"3271","180000",NULL,NULL,"3348","1732025865","1732025865","6","6","1731898800",,"0",,,"0",NULL,"0",NULL
"3272","110000",NULL,NULL,"3349","1732026864","1732197673","6","6","1731726000",,"1",,"1925","0",NULL,"1",NULL
"3273","62000",NULL,NULL,"3361","1732032086","1732197884","6","6","1731985200","B AERO","2",,"301","0",NULL,"2",NULL
"3274","609000",NULL,NULL,"3254","1732116939","1732116939","6","6","1732071600",,"3",,"1924","0",NULL,"1",NULL
"3275","95000",NULL,NULL,"3362","1732197001","1732197001","6","6","1732071600",,"2",,"1654","0",NULL,"2",NULL
"3276","251100",NULL,NULL,"3359","1732197206","1732197206","6","6","1731726000","BRAIAN","0",,,"0",NULL,"0",NULL
"3277","40000",NULL,NULL,"3359","1732197206","1732197206","6","6","1732071600","esteban","0",,,"0",NULL,"0",NULL
"3278","22000",NULL,NULL,"3359","1732197206","1732197206","6","6","1732071600",,"4",,,"0",NULL,"0",NULL
"3279","143990",NULL,NULL,"3241","1732198326","1734398357","6","1","1734231600",,"3",,"1926","0",NULL,"1",NULL
